United States,Texas,Austin,David Dellinger,Elysian Plastic Surgery,Breast Augmentation
United States,Washington,Lakewood,David Ekland,The Avalon Clinic,Breast Augmentation
United States,Texas,Dallas,David G. Genecov,Medical City Dallas Hospital,Facial Feminization (FFS)
United States,Wisconsin,Waukesha,David Hemmy,,Facial Feminization (FFS)
United States,Louisiana,Metairie,David Jansen,Jansen Plastic Surgery,Top Surgery
United States,California,Palo Alto,David Kahn,Stanford Plastic Surgery Clinic,Top Surgery
United States,California,Folsom,David Kaufman,The Natural Result,Top Surgery
United States,California,Santa Barbara,David L. Bucha,Santa Barbara Plastic Surgery Center,"Body Sculpting, Breast Augmentation, Buttock Augmentation, Labiaplasty (GRS/SRS), Top Surgery"
United States,Texas,Frisco,David L. Lamasters,,Facial Feminization (FFS)
United States,Connecticut,Hartford,David M. Bass,,Top Surgery
United States,Maryland,Randallstown,Dawn J. Leonard,"Samuelson Breast Care Center, Northwest Hospital",Top Surgery
United States,Florida,Tampa,Dean Davis,,Facial Feminization (FFS)
United States,Kentucky,Hebron,Deborah Sillins,,Top Surgery
United States,California,Sacramento,Debra Johnson,,"Breast Augmentation, Top Surgery"
United States,Washington DC,Washington DC,Derek Bruce,Childrens National Medical Center,Facial Feminization (FFS)
United States,Washington DC,Washington DC,Derek L. Masden,,Top Surgery
United States,Maryland,Baltimore,Devin O'Brien Coon,"Johns Hopkins Center for Transgender Health, Outpatient Center","Breast Augmentation, Facial Feminization (FFS), Facial Masculinization, Metoidioplasty, Phalloplasty (GRS/SRS), Top Surgery, Vaginoplasty (GRS/SRS)"
United States,Florida,Delray Beach,Dew Schnitt,,"Body Sculpting, Breast Augmentation, Buttock Augmentation, Facial Feminization (FFS), Facial Masculinization, Labiaplasty (GRS/SRS), Top Surgery, Tracheal Shave"
United States,California,San Diego,Diana Breister Ghosh,DBG Plastic Surgery,Top Surgery
United States,Massachusetts,Hadley,Diane Amsterdam,Woman Care Obstetrics & Gynecology,Hysterectomy
United States,New York,Syracuse,Dmitriy Nikolavsky,SUNY Upstate Medical University,Reconstructive Urology
United States,Florida,Fort Lauderdale,Don Revis,,Top Surgery
United States,Vermont ,Colchester,"Donald R. Laub, Jr.",,"Metoidioplasty, Top Surgery"
United States,New York,New York City,Dorothy Min,Downtown Women Ob-Gyn,Hysterectomy
United States,Oregan,Eugene,Douglas Austin,The Fertility Center of Oregon,Hysterectomy
United States,Minnesota,Minneapolis,Douglas L. Gervais,Minneapolis Plastic Surgery,"Breast Augmentation, Facial Feminization (FFS), Facial Masculinization, Top Surgery"
United States,California,Santa Barbara,Douglas Mackenzie,Pacific Plastic Surgery,Top Surgery
United States,California,San Francisco,Douglas Ousterhout,,"Breast Augmentation, Facial Feminization (FFS), Facial Masculinization, Tracheal Shave"
United States,New York,New York City,Douglas Senderoff,,"Body Sculpting, Breast Augmentation, Buttock Augmentation, Facial Feminization (FFS), Facial Masculinization, Top Surgery"
United States,California,Palo Alto,Dung Nguyen,Stanford Women's Cancer Centre,Top Surgery
United States,Texas,Austin,Dustin Reid,Restora Austin Plastic Surgery Centre,"Body Sculpting, Breast Augmentation, Buttock Augmentation, Hair Grafting, Top Surgery"
Uruguay,,Montevideo,Jorge De Vecchi,,Facial Feminization (FFS)
Venezuela,Distrito Capital,Caracas,Patricia De la Riva,Clinica Metropolitana,Top Surgery
